category,description,month,count,rollavg_3month
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2014-10-01,141,155
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2014-11-01,177,161
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2014-12-01,144,154
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-01-01,142,154
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-02-01,92,126
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-03-01,121,118
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-04-01,98,104
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-05-01,130,116
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-06-01,112,113
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-07-01,124,122
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-08-01,139,125
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-09-01,121,128
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-10-01,129,130
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-11-01,121,124
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2015-12-01,113,121
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-01-01,134,123
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-02-01,89,112
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-03-01,81,101
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-04-01,89,86
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-05-01,95,88
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-06-01,83,89
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-07-01,95,91
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-08-01,76,85
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-09-01,69,80
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-10-01,107,84
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-11-01,86,87
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2016-12-01,111,101
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-01-01,107,101
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-02-01,101,106
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-03-01,57,88
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-04-01,87,82
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-05-01,87,77
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-06-01,94,89
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-07-01,92,91
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-08-01,76,87
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-09-01,63,77
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-10-01,71,70
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-11-01,105,80
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2017-12-01,85,87
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-01-01,79,90
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-02-01,75,80
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-03-01,67,74
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-04-01,56,66
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-05-01,54,59
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-06-01,68,59
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-07-01,72,65
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-08-01,92,77
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-09-01,86,83
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-10-01,64,81
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-11-01,50,67
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2018-12-01,62,59
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-01-01,61,58
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-02-01,39,54
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-03-01,38,46
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-04-01,46,41
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-05-01,64,49
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-06-01,53,54
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-07-01,64,60
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-08-01,80,66
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-09-01,59,68
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-10-01,66,68
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-11-01,56,60
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2019-12-01,50,57
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-01-01,83,63
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-02-01,50,61
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-03-01,51,61
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-04-01,52,51
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-05-01,41,48
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-06-01,57,50
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-07-01,48,49
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-08-01,40,48
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-09-01,48,45
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-10-01,50,46
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-11-01,45,48
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2020-12-01,37,44
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-01-01,33,38
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-02-01,38,36
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-03-01,33,35
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-04-01,33,35
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-05-01,29,32
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-06-01,28,30
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-07-01,31,29
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-08-01,28,29
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-09-01,34,31
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-10-01,36,33
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-11-01,35,35
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2021-12-01,37,36
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-01-01,35,36
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-02-01,42,38
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-03-01,47,41
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-04-01,26,38
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-05-01,45,39
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-06-01,53,41
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-07-01,49,49
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-08-01,42,48
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-09-01,42,44
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-10-01,54,46
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-11-01,45,47
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2022-12-01,41,47
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-01-01,49,45
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-02-01,34,41
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-03-01,37,40
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-04-01,33,35
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-05-01,59,43
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-06-01,35,42
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-07-01,46,47
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-08-01,39,40
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-09-01,37,41
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-10-01,37,38
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-11-01,32,35
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2023-12-01,30,33
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-01-01,30,31
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-02-01,21,27
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-03-01,25,25
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-04-01,37,28
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-05-01,23,28
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-06-01,18,26
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-07-01,31,24
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-08-01,17,22
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-09-01,30,26
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-10-01,36,28
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-11-01,21,29
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2024-12-01,17,25
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-01-01,19,19
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-02-01,10,15
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-03-01,23,17
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-04-01,29,21
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-05-01,66,39
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-06-01,71,55
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-07-01,26,54
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-08-01,27,41
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-09-01,15,23
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-10-01,22,21
Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,2025-11-01,6,14
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-01-01,4,NA
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-02-01,3,NA
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-03-01,5,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-04-01,7,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-05-01,3,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-06-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-07-01,7,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-08-01,7,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-09-01,2,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-10-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-11-01,7,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2010-12-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-01-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-02-01,2,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-04-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-05-01,5,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-06-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-07-01,5,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-08-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-09-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-10-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-11-01,6,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2011-12-01,2,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-01-01,1,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-02-01,4,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-03-01,2,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-04-01,2,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-05-01,5,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-06-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-07-01,8,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-08-01,10,8
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-09-01,8,9
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-10-01,1,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-11-01,6,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2012-12-01,5,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-01-01,4,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-02-01,2,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-03-01,2,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-04-01,4,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-05-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-06-01,5,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-07-01,4,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-09-01,2,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-10-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-11-01,2,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2013-12-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-01-01,2,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-02-01,2,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-03-01,2,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-04-01,2,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-05-01,1,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-06-01,4,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-07-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-08-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-09-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-10-01,5,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-11-01,6,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2014-12-01,1,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-02-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-03-01,1,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-04-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-05-01,3,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-06-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-07-01,5,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-08-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-09-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-10-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-11-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2015-12-01,5,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-01-01,1,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-02-01,2,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-03-01,1,1
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-04-01,6,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-05-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-06-01,6,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-07-01,4,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-08-01,2,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-09-01,4,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-10-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-11-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2016-12-01,7,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-01-01,5,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-02-01,1,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-03-01,2,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-04-01,4,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-05-01,4,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-06-01,11,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-07-01,2,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-08-01,5,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-09-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-10-01,2,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-11-01,5,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2017-12-01,2,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-01-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-02-01,9,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-03-01,27,13
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-04-01,6,14
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-05-01,3,12
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-06-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-07-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-08-01,7,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-09-01,7,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-10-01,4,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-11-01,2,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2018-12-01,5,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-01-01,5,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-02-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-03-01,7,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-04-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-05-01,2,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-06-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-07-01,2,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-08-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-09-01,2,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-10-01,7,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-11-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2019-12-01,5,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-01-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-02-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-03-01,4,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-04-01,2,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-05-01,5,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-06-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-07-01,5,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-08-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-09-01,10,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-10-01,3,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-11-01,4,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2020-12-01,1,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-01-01,1,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-03-01,1,1
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-04-01,4,2
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-05-01,5,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-06-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-07-01,2,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-08-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-09-01,6,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-10-01,3,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-11-01,6,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2021-12-01,12,7
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-01-01,5,8
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-03-01,6,8
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-04-01,1,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-05-01,7,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-06-01,7,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-07-01,4,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-08-01,6,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-09-01,2,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-10-01,8,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-11-01,3,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2022-12-01,3,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-01-01,9,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-02-01,6,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-03-01,7,7
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-04-01,5,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-05-01,6,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-06-01,9,7
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-07-01,14,10
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-08-01,9,11
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-09-01,6,10
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-10-01,6,7
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-11-01,4,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2023-12-01,6,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-01-01,10,7
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-02-01,1,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-03-01,10,7
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-04-01,6,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-05-01,5,7
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-06-01,3,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-07-01,7,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-08-01,1,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-09-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-10-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-11-01,3,3
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2024-12-01,5,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-01-01,4,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-02-01,2,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-03-01,5,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-04-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-05-01,8,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-06-01,4,6
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-07-01,1,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-08-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-09-01,6,4
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-10-01,4,5
Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,2025-11-01,1,4
Burglary,BURGLARY - NO FORCE ENTRY - RESIDENCE,2010-01-01,44,NA
Burglary,BURGLARY - NO FORCE ENTRY - RESIDENCE,2010-02-01,35,NA
Burglary,BURGLARY - NO FORCE ENTRY - RESIDENCE,2010-03-01,51,43
Burglary,BURGLARY - NO FORCE ENTRY - RESIDENCE,2010-04-01,49,45
Burglary,BURGLARY - NO FORCE ENTRY - RESIDENCE,2010-05-01,56,52
Burglary,BURGLARY - NO FORCE ENTRY - RESIDENCE,2010-06-01,52,52
